filename,width,height,class,xmin,ymin,xmax,ymax
003645.jpg,500,330,horse,168,146,199,203
003645.jpg,500,330,horse,256,127,288,182
003645.jpg,500,330,person,171,114,204,178
003645.jpg,500,330,person,257,106,288,160
008710.jpg,500,335,train,138,50,323,249
001052.jpg,500,375,car,65,101,431,281
004102.jpg,500,375,train,1,36,414,315
004102.jpg,500,375,train,342,58,500,300
008738.jpg,500,333,dog,1,137,357,332
008738.jpg,500,333,dog,341,191,500,331
008738.jpg,500,333,person,316,1,466,218
008738.jpg,500,333,person,1,1,147,177
006073.jpg,500,375,cow,130,54,496,346
006073.jpg,500,375,cow,100,1,417,151
006073.jpg,500,375,person,1,1,59,300
002215.jpg,500,261,cat,353,44,497,227
002215.jpg,500,261,cat,251,43,370,219
002215.jpg,500,261,cat,134,8,267,206
002215.jpg,500,261,cat,28,11,125,152
002215.jpg,500,261,cat,13,55,174,258
002201.jpg,500,375,bus,4,23,498,374
001708.jpg,500,369,aeroplane,6,93,498,245
009354.jpg,335,500,train,129,218,238,334
006067.jpg,500,375,aeroplane,41,184,291,257
000416.jpg,500,375,sheep,330,139,399,248
000416.jpg,500,375,sheep,181,171,259,252
000416.jpg,500,375,sheep,217,154,345,244
000370.jpg,500,374,boat,94,104,253,256
000370.jpg,500,374,boat,244,122,420,257
009432.jpg,500,332,aeroplane,5,90,497,260
002567.jpg,500,375,motorbike,93,25,457,358
005208.jpg,500,333,person,111,156,231,333
003679.jpg,500,332,bird,38,53,432,302
006932.jpg,500,375,person,312,245,385,375
006932.jpg,500,375,person,249,57,306,132
005585.jpg,500,375,person,334,96,389,276
005585.jpg,500,375,car,21,131,303,344
005591.jpg,500,375,diningtable,114,257,430,375
005591.jpg,500,375,chair,347,327,429,375
005591.jpg,500,375,chair,362,237,414,280
005591.jpg,500,375,chair,312,234,351,271
005591.jpg,500,375,chair,240,230,261,265
005591.jpg,500,375,chair,200,228,220,241
005591.jpg,500,375,chair,77,217,128,251
005591.jpg,500,375,chair,67,243,103,359
005591.jpg,500,375,chair,86,245,129,374
005591.jpg,500,375,chair,112,248,166,375
005591.jpg,500,375,chair,147,257,210,372
005591.jpg,500,375,chair,190,261,282,375
004857.jpg,500,375,person,279,71,412,361
004857.jpg,500,375,person,51,94,198,361
004857.jpg,500,375,person,362,55,381,118
004857.jpg,500,375,person,397,66,415,107
004857.jpg,500,375,person,406,78,423,111
004857.jpg,500,375,person,419,83,442,124
004857.jpg,500,375,diningtable,121,181,326,369
004857.jpg,500,375,diningtable,383,149,469,209
004857.jpg,500,375,diningtable,419,127,500,166
004857.jpg,500,375,diningtable,362,107,425,146
004857.jpg,500,375,person,486,88,500,138
004857.jpg,500,375,chair,339,153,487,372
004857.jpg,500,375,chair,1,160,154,374
004857.jpg,500,375,chair,317,212,500,375
004857.jpg,500,375,chair,1,214,51,375
006098.jpg,375,500,boat,92,74,292,178
006098.jpg,375,500,bird,239,88,276,133
006098.jpg,375,500,bird,93,100,142,140
001091.jpg,500,375,person,390,174,500,357
001091.jpg,500,375,person,254,148,426,327
001091.jpg,500,375,person,84,167,247,361
001091.jpg,500,375,person,1,307,84,375
001091.jpg,500,375,diningtable,54,318,500,375
001091.jpg,500,375,pottedplant,337,57,435,144
001091.jpg,500,375,pottedplant,153,63,227,144
001091.jpg,500,375,pottedplant,98,156,227,244
001091.jpg,500,375,pottedplant,341,173,456,290
002598.jpg,333,500,pottedplant,89,49,244,394
008923.jpg,500,209,car,15,31,366,176
003876.jpg,500,382,aeroplane,93,98,174,144
001907.jpg,500,375,train,3,76,485,295
008260.jpg,500,375,dog,94,71,457,255
008260.jpg,500,375,sofa,3,2,499,374
007153.jpg,500,375,cow,228,166,317,276
007153.jpg,500,375,person,321,114,355,189
007153.jpg,500,375,car,1,96,35,160
001522.jpg,500,375,bottle,309,46,377,241
001522.jpg,500,375,bottle,217,100,272,247
003335.jpg,500,375,chair,39,167,116,276
003335.jpg,500,375,chair,390,163,500,284
003335.jpg,500,375,chair,135,172,195,259
003335.jpg,500,375,person,187,59,380,350
003335.jpg,500,375,person,125,82,216,244
003335.jpg,500,375,person,135,184,288,296
003335.jpg,500,375,chair,438,182,500,319
003453.jpg,500,375,person,107,107,421,282
003453.jpg,500,375,sofa,75,87,498,361
002995.jpg,408,500,cat,1,24,392,500
009618.jpg,500,375,bicycle,183,230,305,311
009618.jpg,500,375,bicycle,391,273,500,321
009618.jpg,500,375,person,191,170,251,309
008506.jpg,500,319,train,10,142,93,252
008506.jpg,500,319,train,89,49,457,291
001250.jpg,432,288,bird,172,97,255,192
008512.jpg,500,400,dog,209,106,318,207
007621.jpg,500,375,sheep,301,102,411,202
007621.jpg,500,375,sheep,175,113,285,209
005036.jpg,500,334,cow,227,127,362,334
005036.jpg,500,334,cow,164,145,223,236
005036.jpg,500,334,cow,356,120,375,154
005036.jpg,500,334,person,338,102,355,134
005036.jpg,500,334,person,310,100,323,127
002759.jpg,500,374,motorbike,75,82,413,310
002759.jpg,500,374,car,342,90,500,175
002759.jpg,500,374,car,256,94,372,153
002759.jpg,500,374,person,443,67,478,181
002759.jpg,500,374,person,475,76,500,116
005988.jpg,500,375,dog,332,186,413,225
005988.jpg,500,375,dog,97,167,165,222
005988.jpg,500,375,person,37,66,95,232
005988.jpg,500,375,person,346,48,455,252
005988.jpg,500,375,car,446,68,500,142
005988.jpg,500,375,car,1,90,23,141
000628.jpg,500,392,car,126,272,376,371
000628.jpg,500,392,car,402,266,500,361
000628.jpg,500,392,car,1,281,77,334
000628.jpg,500,392,pottedplant,91,253,119,299
000628.jpg,500,392,person,320,247,348,301
007147.jpg,333,500,person,127,178,242,500
007147.jpg,333,500,person,2,224,25,283
006259.jpg,333,500,diningtable,1,188,333,442
006259.jpg,333,500,chair,289,178,329,263
006259.jpg,333,500,chair,29,159,100,221
006259.jpg,333,500,chair,4,195,40,266
006259.jpg,333,500,person,68,112,127,171
006259.jpg,333,500,person,4,136,45,195
001536.jpg,500,375,tvmonitor,62,57,406,322
001536.jpg,500,375,person,112,172,309,281
004466.jpg,500,375,person,220,74,241,129
004466.jpg,500,375,person,88,77,103,113
004466.jpg,500,375,person,57,82,75,114
004466.jpg,500,375,person,408,61,450,165
004466.jpg,500,375,person,372,61,408,167
004466.jpg,500,375,person,269,15,378,297
004466.jpg,500,375,bottle,185,287,203,342
004466.jpg,500,375,bottle,210,302,222,340
004466.jpg,500,375,bottle,267,298,284,344
004466.jpg,500,375,bottle,285,301,300,344
004466.jpg,500,375,bottle,170,296,182,337
004466.jpg,500,375,bottle,146,285,159,333
004300.jpg,500,375,motorbike,79,201,235,317
002765.jpg,500,332,aeroplane,362,119,492,172
002765.jpg,500,332,aeroplane,203,116,360,172
002765.jpg,500,332,aeroplane,19,117,131,174
002765.jpg,500,332,aeroplane,118,125,213,172
006503.jpg,500,375,bottle,435,84,461,159
006503.jpg,500,375,bottle,394,80,416,137
006503.jpg,500,375,bottle,474,116,500,186
006503.jpg,500,375,person,307,109,474,327
006503.jpg,500,375,person,219,86,350,270
006503.jpg,500,375,person,1,60,100,247
006503.jpg,500,375,diningtable,3,201,479,375
008248.jpg,500,375,horse,245,128,349,375
008248.jpg,500,375,person,327,57,477,375
008248.jpg,500,375,person,292,44,346,138
004499.jpg,500,375,sofa,1,54,499,375
004499.jpg,500,375,person,78,91,490,375
004499.jpg,500,375,person,192,256,492,375
004499.jpg,500,375,person,223,24,500,333
000827.jpg,500,333,cow,214,153,250,199
000827.jpg,500,333,cow,250,160,310,202
001287.jpg,500,401,horse,2,127,198,305
001287.jpg,500,401,person,178,103,500,401
002956.jpg,500,375,bicycle,245,178,472,334
003484.jpg,500,333,person,468,35,493,78
003484.jpg,500,333,person,464,29,500,159
003484.jpg,500,333,person,450,43,475,93
003484.jpg,500,333,person,405,30,433,120
003484.jpg,500,333,car,49,65,491,323
002942.jpg,500,333,aeroplane,222,153,312,192
001293.jpg,500,492,dog,3,14,451,491
007184.jpg,334,500,person,60,313,192,500
007184.jpg,334,500,person,245,337,332,500
007184.jpg,334,500,person,20,380,77,500
007184.jpg,334,500,person,190,395,224,477
007184.jpg,334,500,person,304,135,334,240
007184.jpg,334,500,person,272,264,293,292
009181.jpg,333,500,pottedplant,38,32,306,450
005963.jpg,500,375,chair,252,155,385,322
005963.jpg,500,375,chair,327,178,500,375
005963.jpg,500,375,chair,131,275,387,375
005963.jpg,500,375,chair,1,284,138,375
007812.jpg,500,375,chair,1,199,65,301
007812.jpg,500,375,chair,122,237,269,375
009195.jpg,377,500,dog,101,51,257,419
007810.jpg,375,500,diningtable,3,132,373,498
007810.jpg,375,500,person,80,1,337,127
005961.jpg,375,500,bus,58,391,294,485
005961.jpg,375,500,person,306,431,324,478
005961.jpg,375,500,person,333,426,351,477
005961.jpg,375,500,person,360,419,375,472
005961.jpg,375,500,person,115,421,166,500
005961.jpg,375,500,person,1,425,25,500
005961.jpg,375,500,person,25,457,75,500
009197.jpg,500,376,dog,104,93,467,357
009197.jpg,500,376,person,47,1,186,348
009197.jpg,500,376,person,199,1,362,353
005975.jpg,500,333,aeroplane,2,47,500,292
005975.jpg,500,333,person,67,214,92,277
002954.jpg,500,375,person,118,22,200,292
002954.jpg,500,375,person,351,166,461,375
003492.jpg,500,366,horse,100,2,500,366
003492.jpg,500,366,person,134,84,458,366
003492.jpg,500,366,person,39,96,143,366
009801.jpg,500,375,car,168,209,279,249
009801.jpg,500,375,car,1,220,33,244
009801.jpg,500,375,car,146,210,187,234
009801.jpg,500,375,car,368,218,404,233
005791.jpg,500,375,car,1,44,74,156
005791.jpg,500,375,motorbike,35,36,479,328
000831.jpg,335,500,train,83,124,239,377
007838.jpg,500,375,dog,230,103,318,264
002940.jpg,500,375,cow,337,122,498,370
002940.jpg,500,375,cow,371,113,393,146
002940.jpg,500,375,cow,392,108,416,128
002940.jpg,500,375,cow,247,110,279,139
002940.jpg,500,375,cow,35,110,65,143
002940.jpg,500,375,cow,1,132,41,205
002940.jpg,500,375,person,1,4,234,375
002798.jpg,500,375,pottedplant,1,1,104,115
002798.jpg,500,375,person,387,50,500,187
002798.jpg,500,375,person,259,174,500,375
002798.jpg,500,375,person,1,149,238,375
002798.jpg,500,375,person,1,103,38,170
002798.jpg,500,375,person,58,44,157,159
002798.jpg,500,375,person,169,54,253,135
002798.jpg,500,375,person,234,41,357,153
002798.jpg,500,375,chair,352,103,367,142
002798.jpg,500,375,chair,171,108,181,135
002798.jpg,500,375,chair,37,112,67,167
002798.jpg,500,375,chair,496,136,500,177
002798.jpg,500,375,diningtable,8,135,500,375
000164.jpg,500,375,motorbike,114,154,369,348
000164.jpg,500,375,person,292,49,446,370
006515.jpg,500,375,bicycle,26,66,470,320
004464.jpg,500,375,dog,242,169,334,335
004464.jpg,500,375,person,104,2,238,206
004464.jpg,500,375,boat,278,54,306,101
002015.jpg,500,375,pottedplant,8,89,124,310
002015.jpg,500,375,pottedplant,60,25,252,292
002015.jpg,500,375,pottedplant,137,92,281,352
002015.jpg,500,375,pottedplant,311,3,500,331
002015.jpg,500,375,pottedplant,247,3,395,294
004470.jpg,500,375,aeroplane,7,65,464,287
004470.jpg,500,375,person,64,246,79,289
004470.jpg,500,375,person,215,260,234,308
002001.jpg,500,375,aeroplane,280,71,312,90
002001.jpg,500,375,aeroplane,170,110,206,128
002001.jpg,500,375,aeroplane,183,190,216,204
002001.jpg,500,375,aeroplane,189,206,223,221
002001.jpg,500,375,aeroplane,249,190,283,204
006267.jpg,500,335,dog,84,156,394,301
006267.jpg,500,335,dog,100,72,230,198
000170.jpg,500,375,bottle,87,100,109,165
000170.jpg,500,375,bottle,41,114,73,181
000170.jpg,500,375,bottle,324,148,352,206
000170.jpg,500,375,bottle,426,157,443,195
000170.jpg,500,375,person,3,91,43,206
000170.jpg,500,375,person,4,28,461,372
006501.jpg,500,211,bus,118,1,500,211
002767.jpg,500,375,tvmonitor,246,189,302,259
002767.jpg,500,375,tvmonitor,113,170,143,216
002767.jpg,500,375,tvmonitor,75,167,113,221
002767.jpg,500,375,person,114,171,249,375
002767.jpg,500,375,person,19,172,111,274
002767.jpg,500,375,chair,11,206,84,333
002767.jpg,500,375,chair,92,245,198,375
000158.jpg,500,375,bird,196,83,267,207
007637.jpg,500,375,horse,93,145,345,305
006529.jpg,500,375,person,4,48,214,375
006529.jpg,500,375,aeroplane,171,77,394,256
005020.jpg,500,375,car,270,181,436,234
003451.jpg,500,333,sofa,235,154,408,225
003451.jpg,500,333,chair,212,167,260,246
003451.jpg,500,333,tvmonitor,390,202,466,277
003451.jpg,500,333,bottle,7,217,25,260
003337.jpg,500,375,boat,71,146,365,210
003337.jpg,500,375,boat,227,179,294,216
008262.jpg,500,375,bus,29,77,471,322
009168.jpg,500,333,dog,151,64,387,333
005752.jpg,500,375,sofa,3,2,499,373
005752.jpg,500,375,dog,3,40,433,322
003874.jpg,500,375,sheep,20,308,63,331
003874.jpg,500,375,sheep,462,241,476,262
003874.jpg,500,375,sheep,411,207,428,220
003874.jpg,500,375,sheep,298,200,317,219
003874.jpg,500,375,sheep,4,254,22,262
003874.jpg,500,375,sheep,17,244,30,253
003874.jpg,500,375,sheep,129,287,146,301
003874.jpg,500,375,sheep,100,294,148,324
003874.jpg,500,375,sheep,219,216,228,227
008921.jpg,500,400,person,128,2,339,400
006918.jpg,500,375,car,149,112,418,300
006918.jpg,500,375,car,1,147,172,230
003860.jpg,500,333,boat,1,1,458,212
003860.jpg,500,333,person,319,110,448,310
004869.jpg,350,500,bird,61,69,350,433
001911.jpg,500,333,aeroplane,254,123,400,213
004699.jpg,500,378,pottedplant,319,33,500,322
004699.jpg,500,378,person,379,303,417,360
004699.jpg,500,378,person,337,295,382,354
004699.jpg,500,378,person,186,257,224,309
004699.jpg,500,378,person,225,263,245,285
004699.jpg,500,378,person,52,308,71,331
004699.jpg,500,378,person,38,309,56,335
004699.jpg,500,378,person,63,307,82,329
004841.jpg,500,375,aeroplane,107,200,171,243
004841.jpg,500,375,aeroplane,350,108,375,125
007390.jpg,500,375,chair,196,131,284,233
007390.jpg,500,375,tvmonitor,297,103,353,154
007390.jpg,500,375,pottedplant,432,12,500,174
007390.jpg,500,375,chair,344,143,454,238
007390.jpg,500,375,sofa,308,184,500,375
006930.jpg,500,375,sofa,2,136,493,375
003848.jpg,500,176,train,11,21,482,161
003690.jpg,500,375,sofa,1,57,453,375
003690.jpg,500,375,person,31,77,500,375
003684.jpg,375,500,motorbike,60,5,360,473
006924.jpg,334,500,person,2,40,265,488
008909.jpg,500,375,car,22,61,486,308
001093.jpg,500,400,car,52,55,479,371
001093.jpg,500,400,car,109,39,178,64
001093.jpg,500,400,car,254,43,270,56
001093.jpg,500,400,car,220,43,236,54
005593.jpg,500,375,car,123,95,365,275
005593.jpg,500,375,person,252,112,304,153
005593.jpg,500,375,person,172,110,220,150
005593.jpg,500,375,person,298,31,351,136
000400.jpg,375,500,cat,11,49,332,489
009342.jpg,500,375,person,75,4,171,287
009342.jpg,500,375,cat,237,139,377,278
009342.jpg,500,375,cat,219,121,274,248
009342.jpg,500,375,sofa,194,219,500,375
009342.jpg,500,375,sofa,155,230,254,375
009342.jpg,500,375,pottedplant,1,214,121,375
006071.jpg,500,332,motorbike,108,66,353,293
006071.jpg,500,332,person,387,49,426,216
006071.jpg,500,332,person,2,2,69,249
006071.jpg,500,332,person,311,44,376,219
006071.jpg,500,332,person,75,58,119,177
006071.jpg,500,332,person,419,2,500,315
006071.jpg,500,332,person,157,73,192,128
006071.jpg,500,332,person,139,102,152,153
006071.jpg,500,332,person,374,84,394,126
006071.jpg,500,332,person,269,28,312,115
001078.jpg,500,375,cat,2,101,245,375
009424.jpg,500,375,car,50,103,422,329
009424.jpg,500,375,person,275,95,368,335
004100.jpg,500,333,tvmonitor,318,162,467,286
002571.jpg,500,333,bird,1,5,316,333
002565.jpg,500,375,train,1,19,460,348
002565.jpg,500,375,person,258,175,334,336
006703.jpg,334,500,person,89,102,223,337
000372.jpg,500,334,person,269,19,360,296
000372.jpg,500,334,horse,354,114,420,156
000372.jpg,500,334,horse,78,22,253,304
008048.jpg,350,262,person,48,75,100,178
008048.jpg,350,262,person,108,59,145,191
008048.jpg,350,262,person,113,46,189,199
008048.jpg,350,262,person,175,37,243,197
008048.jpg,350,262,person,240,24,316,197
006065.jpg,500,375,dog,4,29,500,287
004672.jpg,500,375,bicycle,83,1,383,328
004672.jpg,500,375,person,192,2,360,234
008060.jpg,500,375,car,5,126,500,352
004882.jpg,500,333,motorbike,93,142,184,274
004882.jpg,500,333,motorbike,197,69,446,330
004882.jpg,500,333,person,153,126,312,333
005544.jpg,500,500,train,79,188,288,310
003135.jpg,500,375,train,2,114,497,276
005222.jpg,500,333,cat,2,27,100,231
005222.jpg,500,333,person,242,28,500,309
009418.jpg,500,333,dog,149,237,264,333
009418.jpg,500,333,dog,181,102,251,227
009418.jpg,500,333,person,142,3,353,262
009418.jpg,500,333,person,207,62,500,333
007435.jpg,332,500,chair,8,320,108,500
007435.jpg,332,500,chair,245,259,313,312
007435.jpg,332,500,chair,73,238,143,294
007435.jpg,332,500,chair,1,385,44,482
007435.jpg,332,500,diningtable,10,288,332,500
008706.jpg,500,333,cow,224,162,284,258
008706.jpg,500,333,cow,270,171,309,243
008706.jpg,500,333,cow,290,164,333,237
008706.jpg,500,333,cow,316,163,348,237
008706.jpg,500,333,cow,179,164,224,247
008706.jpg,500,333,cow,103,158,129,191
008706.jpg,500,333,cow,130,163,168,189
008706.jpg,500,333,cow,68,162,103,232
008706.jpg,500,333,cow,112,175,154,252
008706.jpg,500,333,cow,142,188,188,273
008706.jpg,500,333,car,31,139,73,181
008706.jpg,500,333,car,1,136,34,172
008706.jpg,500,333,person,108,146,124,156
001050.jpg,500,375,person,235,126,297,241
001050.jpg,500,375,bicycle,234,174,295,269
007421.jpg,375,500,bird,149,214,217,315
005236.jpg,500,375,person,80,75,266,375
005236.jpg,500,375,horse,174,145,307,375
005236.jpg,500,375,person,297,57,433,375
005236.jpg,500,375,person,366,89,465,333
002559.jpg,500,375,car,103,64,453,293
002559.jpg,500,375,chair,1,115,48,183
002559.jpg,500,375,pottedplant,156,1,284,107
004896.jpg,500,332,aeroplane,1,69,500,243
005550.jpg,480,360,horse,222,189,268,256
005550.jpg,480,360,person,237,176,291,269
003121.jpg,500,333,horse,2,16,282,333
003121.jpg,500,333,person,210,50,482,333
003121.jpg,500,333,person,468,170,500,333
003121.jpg,500,333,person,438,146,489,241
000428.jpg,500,414,person,76,106,376,404
000428.jpg,500,414,diningtable,204,323,500,412
000428.jpg,500,414,chair,21,180,351,414
006878.jpg,500,375,sofa,262,211,500,322
006878.jpg,500,375,sofa,1,204,296,375
009587.jpg,500,375,dog,3,1,500,337
008841.jpg,500,375,dog,178,243,249,375
008841.jpg,500,375,bottle,310,56,320,75
008841.jpg,500,375,bottle,325,55,341,89
008841.jpg,500,375,bottle,318,54,328,86
008841.jpg,500,375,bottle,299,54,313,89
008841.jpg,500,375,bottle,395,169,406,206
008699.jpg,500,375,horse,148,135,394,365
008699.jpg,500,375,person,240,56,312,253
004935.jpg,332,500,person,87,62,250,295
004935.jpg,332,500,horse,104,140,292,433
003082.jpg,500,407,bird,197,186,284,284
003082.jpg,500,407,bird,143,233,304,368
006844.jpg,500,375,train,87,105,492,237
005395.jpg,500,375,sheep,253,209,292,238
005395.jpg,500,375,sheep,287,209,312,241
005395.jpg,500,375,sheep,345,202,382,229
005395.jpg,500,375,sheep,406,224,457,267
005395.jpg,500,375,sheep,419,184,438,202
005395.jpg,500,375,sheep,217,189,236,204
005395.jpg,500,375,sheep,172,195,207,220
005395.jpg,500,375,sheep,147,195,179,215
005395.jpg,500,375,sheep,86,195,116,214
005395.jpg,500,375,sheep,71,192,91,207
006850.jpg,390,500,person,42,40,221,328
006850.jpg,390,500,horse,3,89,321,410
009236.jpg,480,318,horse,131,96,346,290
009236.jpg,480,318,person,195,57,258,212
006105.jpg,343,500,cat,44,5,151,443
009550.jpg,375,500,chair,24,320,87,412
009550.jpg,375,500,chair,1,327,44,419
009550.jpg,375,500,chair,217,298,255,366
009550.jpg,375,500,chair,240,314,297,395
009550.jpg,375,500,chair,314,362,375,496
009550.jpg,375,500,chair,280,351,352,458
009550.jpg,375,500,chair,299,316,352,346
009550.jpg,375,500,chair,351,305,375,340
009550.jpg,375,500,chair,261,299,303,318
009550.jpg,375,500,diningtable,298,331,373,361
002405.jpg,500,431,horse,53,119,354,407
002405.jpg,500,431,person,103,32,291,320
002411.jpg,500,375,car,129,163,300,259
004060.jpg,500,375,sofa,1,178,145,375
004060.jpg,500,375,person,95,89,301,375
004060.jpg,500,375,person,261,112,382,268
006677.jpg,413,500,sofa,163,304,413,500
006677.jpg,413,500,chair,1,279,75,458
006677.jpg,413,500,person,67,235,333,500
006111.jpg,500,375,cow,111,89,472,301
004706.jpg,500,357,person,117,20,362,340
004706.jpg,500,357,bicycle,46,164,428,357
005418.jpg,500,375,cow,216,97,432,312
002377.jpg,500,375,bicycle,91,123,500,375
006139.jpg,500,375,dog,82,86,165,153
006139.jpg,500,375,dog,325,167,500,375
007227.jpg,296,500,sofa,2,74,295,500
007227.jpg,296,500,person,5,36,268,500
005430.jpg,500,375,bottle,192,181,219,215
005430.jpg,500,375,bicycle,110,127,295,266
005430.jpg,500,375,person,213,30,356,284
002439.jpg,500,375,aeroplane,41,102,415,228
002439.jpg,500,375,aeroplane,394,103,500,182
002439.jpg,500,375,car,88,160,111,177
002439.jpg,500,375,car,64,160,84,177
002439.jpg,500,375,car,40,163,60,177
003727.jpg,333,500,bird,121,148,291,429
006887.jpg,500,375,person,187,107,294,190
006887.jpg,500,375,person,60,112,178,342
006887.jpg,500,375,person,131,161,332,358
006887.jpg,500,375,person,303,141,426,339
006887.jpg,500,375,chair,14,166,152,351
001130.jpg,500,375,cow,114,107,296,266
006893.jpg,375,500,car,143,291,245,357
007555.jpg,500,375,train,377,148,500,172
001124.jpg,500,326,bus,189,140,257,213
001124.jpg,500,326,car,341,194,369,205
005424.jpg,326,500,bicycle,39,80,153,210
005424.jpg,326,500,bicycle,24,253,150,429
005424.jpg,326,500,person,70,14,181,185
005424.jpg,326,500,person,21,137,209,365
001642.jpg,381,463,dog,11,2,331,463
008100.jpg,500,375,cat,1,70,227,372
009949.jpg,500,375,sofa,128,121,500,350
009949.jpg,500,375,chair,195,241,500,375
009949.jpg,500,375,person,25,90,427,312
009949.jpg,500,375,person,203,81,331,218
009949.jpg,500,375,person,235,116,279,159
007964.jpg,500,333,person,174,120,256,171
007964.jpg,500,333,car,52,118,407,245
005815.jpg,500,375,train,1,1,419,330
005815.jpg,500,375,car,452,216,500,244
007970.jpg,500,375,car,101,146,326,299
007970.jpg,500,375,car,296,163,500,248
007970.jpg,500,375,person,224,142,263,184
009785.jpg,500,333,car,75,63,394,320
002820.jpg,500,371,pottedplant,410,229,493,304
002820.jpg,500,371,pottedplant,258,243,313,306
002820.jpg,500,371,pottedplant,160,228,218,300
007958.jpg,500,375,cat,162,101,330,306
007958.jpg,500,375,sofa,1,1,499,373
000951.jpg,500,375,bottle,226,73,245,127
001497.jpg,500,375,boat,227,1,500,80
001497.jpg,500,375,boat,62,25,140,48
001497.jpg,500,375,boat,1,27,32,64
001497.jpg,500,375,boat,1,93,135,133
001497.jpg,500,375,boat,164,129,328,163
001497.jpg,500,375,boat,40,111,173,164
001497.jpg,500,375,boat,139,138,415,199
001497.jpg,500,375,boat,62,47,132,84
005829.jpg,500,327,person,41,15,189,327
005829.jpg,500,327,person,174,92,363,327
005829.jpg,500,327,person,372,137,500,327
003280.jpg,500,333,person,107,59,494,333
003294.jpg,332,500,horse,27,72,332,500
001483.jpg,500,333,train,171,72,388,303
001483.jpg,500,333,train,74,151,153,250
009961.jpg,500,374,dog,69,4,392,345
005183.jpg,375,500,cat,25,307,235,448
005183.jpg,375,500,cat,213,300,361,417
005183.jpg,375,500,pottedplant,1,10,375,500
002834.jpg,500,488,person,4,2,223,485
003519.jpg,500,375,bird,114,84,316,375
005168.jpg,500,333,train,36,116,445,229
000776.jpg,500,200,car,17,26,481,193
009034.jpg,500,375,motorbike,346,98,401,203
009034.jpg,500,375,motorbike,390,112,430,184
009034.jpg,500,375,motorbike,278,103,362,276
009034.jpg,500,375,motorbike,410,131,485,241
009034.jpg,500,375,motorbike,84,149,181,332
009034.jpg,500,375,motorbike,161,215,270,374
009034.jpg,500,375,motorbike,29,93,77,153
009034.jpg,500,375,person,253,66,307,124
009034.jpg,500,375,person,218,64,261,125
009034.jpg,500,375,person,150,78,199,128
009034.jpg,500,375,person,144,75,176,115
009034.jpg,500,375,person,431,64,481,244
009034.jpg,500,375,person,461,64,500,318
009034.jpg,500,375,person,33,92,125,312
009034.jpg,500,375,person,132,78,308,368
001468.jpg,400,267,cow,138,64,250,256
001468.jpg,400,267,cow,22,106,166,237
001468.jpg,400,267,cow,214,110,254,209
004510.jpg,500,375,tvmonitor,123,50,244,153
004510.jpg,500,375,chair,101,199,255,375
004510.jpg,500,375,chair,422,84,500,359
009020.jpg,500,332,person,259,61,356,292
009020.jpg,500,332,horse,163,102,402,274
006475.jpg,361,500,bird,297,382,361,500
006475.jpg,361,500,bird,137,379,259,500
006475.jpg,361,500,bird,85,337,179,449
006475.jpg,361,500,person,143,8,332,436
009746.jpg,500,375,chair,69,162,293,375
009746.jpg,500,375,tvmonitor,186,97,277,194
009746.jpg,500,375,tvmonitor,325,149,359,177
002613.jpg,500,375,bottle,277,238,316,347
002613.jpg,500,375,bottle,305,227,350,375
002613.jpg,500,375,bottle,347,238,391,375
002613.jpg,500,375,bottle,388,226,422,365
002613.jpg,500,375,bottle,420,227,458,359
002613.jpg,500,375,person,40,20,262,298
001332.jpg,375,500,aeroplane,20,26,82,72
008470.jpg,500,375,diningtable,151,175,500,375
008470.jpg,500,375,person,397,114,500,281
008470.jpg,500,375,person,284,77,421,228
008470.jpg,500,375,person,63,138,235,375
008470.jpg,500,375,person,1,73,104,341
008470.jpg,500,375,chair,1,291,61,375
007743.jpg,332,500,boat,116,149,218,275
003525.jpg,500,375,cat,160,1,448,375
003243.jpg,500,375,car,153,195,223,227
003243.jpg,500,375,car,364,200,426,230
008316.jpg,500,333,train,148,1,500,332
007025.jpg,500,375,cat,79,48,440,375
008302.jpg,500,375,tvmonitor,222,220,500,373
008302.jpg,500,375,person,1,1,248,375
007031.jpg,375,500,person,1,86,140,489
007031.jpg,375,500,person,262,122,370,465
001326.jpg,500,375,sofa,27,1,500,375
006449.jpg,500,375,bicycle,2,15,500,367
003256.jpg,500,375,car,157,86,327,154
003256.jpg,500,375,bird,244,227,273,266
004539.jpg,500,375,car,4,268,164,374
004539.jpg,500,375,car,42,243,125,282
004539.jpg,500,375,car,345,253,500,373
004539.jpg,500,375,car,421,236,500,263
004539.jpg,500,375,car,268,240,308,269
004539.jpg,500,375,car,282,223,316,262
004539.jpg,500,375,car,258,230,270,242
001441.jpg,500,376,chair,342,220,419,290
001441.jpg,500,376,chair,469,275,500,376
001441.jpg,500,376,chair,436,301,479,376
001441.jpg,500,376,chair,178,237,242,324
001441.jpg,500,376,chair,101,254,186,356
001441.jpg,500,376,chair,85,353,172,376
001441.jpg,500,376,diningtable,136,277,446,376
000987.jpg,500,447,person,199,19,390,401
000987.jpg,500,447,person,217,15,270,157
000987.jpg,500,447,person,393,18,432,162
000987.jpg,500,447,car,1,15,226,276
000987.jpg,500,447,motorbike,19,95,458,443
000039.jpg,500,375,tvmonitor,156,89,344,279
008465.jpg,500,500,pottedplant,19,27,499,498
006448.jpg,500,375,bottle,344,69,392,250
006448.jpg,500,375,bottle,395,109,427,235
001327.jpg,375,500,person,1,54,226,500
003530.jpg,500,375,sofa,2,191,363,375
